X,Y,Pressure,Time
262,215.666666666667,0.5,0
262,215.666666666667,0.5,15
260,221.666666666667,0.5,109
262,217.666666666667,0.5,109
252,241,0.5,125
256,230.333333333333,0.5,125
233.333333333333,310.333333333333,0.5,140
239.333333333333,283.666666666667,0.5,140
247.333333333333,259,0.5,140
228.666666666667,333.666666666667,0.5,156
228.666666666667,350.333333333333,0.5,156
228.666666666667,362.333333333333,0.5,171
228.666666666667,371.666666666667,0.5,171
228.666666666667,379.666666666667,0.5,187
232,387,0.5,187
235.333333333333,391.666666666667,0.5,203
238,395.666666666667,0.5,203
239.333333333333,399.666666666667,0.5,218
240.666666666667,401,0.5,218
242,401,0.5,234
244,401,0.5,234
246.666666666667,401,0.5,250
249.333333333333,401,0.5,250
254,395.666666666667,0.5,265
260,389.666666666667,0.5,265
266,382.333333333333,0.5,281
274,372.333333333333,0.5,281
282,362.333333333333,0.5,296
290,352.333333333333,0.5,296
296,343.666666666667,0.5,312
300,337.666666666667,0.5,312
303.333333333333,333,0.5,328
303.333333333333,334.333333333333,0.5,328
303.333333333333,331,0.5,343
303.333333333333,334.333333333333,0.5,390
296,349.666666666667,0.5,406
299.333333333333,341.666666666667,0.5,406
293.333333333333,359.666666666667,0.5,421
293.333333333333,366.333333333333,0.5,421
291.333333333333,372.333333333333,0.5,437
291.333333333333,375,0.5,437
292,376.333333333333,0.5,453
293.333333333333,376.333333333333,0.5,453
294,377.666666666667,0.5,468
296,377.666666666667,0.5,468
297.333333333333,377.666666666667,0.5,484
298,377,0.5,484
301.333333333333,375,0.5,500
304,370.333333333333,0.5,500
308,364.333333333333,0.5,500
312,358.333333333333,0.5,515
314,352.333333333333,0.5,515
318,345,0.5,531
320,337.666666666667,0.5,531
322,328.333333333333,0.5,546
322,332.333333333333,0.5,546
325.333333333333,326.333333333333,0.5,562
325.333333333333,327,0.5,593
324,330.333333333333,0.5,609
324,334.333333333333,0.5,609
322,341.666666666667,0.5,625
322,348.333333333333,0.5,625
322,355,0.5,640
322,360.333333333333,0.5,640
322,363.666666666667,0.5,656
322,365,0.5,656
324,366.333333333333,0.5,671
326,366.333333333333,0.5,671
329.333333333333,367.666666666667,0.5,687
334,367.666666666667,0.5,687
338,367.666666666667,0.5,687
344,365.666666666667,0.5,703
350.666666666667,362.333333333333,0.5,703
358.666666666667,356.333333333333,0.5,718
367.333333333333,348.333333333333,0.5,734
376,338.333333333333,0.5,734
386,325,0.5,750
398,303.666666666667,0.5,750
409.333333333333,278.333333333333,0.5,750
416.666666666667,253.666666666667,0.5,765
422,234.333333333333,0.5,765
424.666666666667,213,0.5,781
424.666666666667,222.333333333333,0.5,781
424.666666666667,207,0.5,796
424.666666666667,209,0.5,796
420,217.666666666667,0.5,859
422,211,0.5,859
424,207,0.5,859
416.666666666667,225.666666666667,0.5,875
408,249.666666666667,0.5,890
414,235.666666666667,0.5,890
396.666666666667,290.333333333333,0.5,906
402.666666666667,269,0.5,906
386,330.333333333333,0.5,921
388,319.666666666667,0.5,921
391.333333333333,307,0.5,921
384,343.666666666667,0.5,937
386,338.333333333333,0.5,937
384,348.333333333333,0.5,953
384,352.333333333333,0.5,953
384,355,0.5,968
384,357.666666666667,0.5,968
384,359.666666666667,0.5,984
384,361.666666666667,0.5,984
384,363.666666666667,0.5,1000
384,365.666666666667,0.5,1000
384,367,0.5,1015
384,368.333333333333,0.5,1031
384.666666666667,368.333333333333,0.5,1031
386,368.333333333333,0.5,1078
387.333333333333,368.333333333333,0.5,1109
387.333333333333,367.666666666667,0.5,1125
388.666666666667,367.666666666667,0.5,1140
388.666666666667,366.333333333333,0.5,1156
390,366.333333333333,0.5,1156
390,364.333333333333,0.5,1171
391.333333333333,364.333333333333,0.5,1171
391.333333333333,363,0.5,1187
392,363,0.5,1203
392,361.666666666667,0.5,1218
393.333333333333,361.666666666667,0.5,1218
395.333333333333,360.333333333333,0.5,1234
397.333333333333,359,0.5,1250
398.666666666667,359,0.5,1265
400,355.666666666667,0.5,1265
401.333333333333,354.333333333333,0.5,1281
403.333333333333,352.333333333333,0.5,1281
404.666666666667,349.666666666667,0.5,1281
406,346.333333333333,0.5,1296
406,348.333333333333,0.5,1296
408,341.666666666667,0.5,1312
408,343.666666666667,0.5,1312
410,335.666666666667,0.5,1328
410,339,0.5,1328
411.333333333333,330.333333333333,0.5,1343
411.333333333333,332.333333333333,0.5,1343
