X,Y,Pressure,Time
236.666666666667,173,0.5,0
236.666666666667,173,0.5,0
236,173,0.5,31
234.666666666667,171,0.5,47
234.666666666667,170.333333333333,0.5,62
233.333333333333,169,0.5,78
233.333333333333,170.333333333333,0.5,78
230.666666666667,169,0.5,93
232,169,0.5,93
225.333333333333,169,0.5,109
228.666666666667,169,0.5,109
206,174.333333333333,0.5,125
214.666666666667,171,0.5,125
221.333333333333,169,0.5,125
184,186.333333333333,0.5,140
194.666666666667,179,0.5,140
160.666666666667,205,0.5,156
172.666666666667,194.333333333333,0.5,156
130,247,0.5,172
146,222.333333333333,0.5,172
108,295.666666666667,0.5,187
117.333333333333,270.333333333333,0.5,187
99.3333333333333,337.666666666667,0.5,203
102,319.666666666667,0.5,203
99.3333333333333,349.666666666667,0.5,218
102,359.666666666667,0.5,218
107.333333333333,368.333333333333,0.5,234
113.333333333333,374.333333333333,0.5,234
120.666666666667,379.666666666667,0.5,250
130.666666666667,383.666666666667,0.5,250
142.666666666667,385.666666666667,0.5,265
158.666666666667,387.666666666667,0.5,265
184,387.666666666667,0.5,281
207.333333333333,385.666666666667,0.5,281
228,382.333333333333,0.5,297
247.333333333333,376.333333333333,0.5,297
262,370.333333333333,0.5,297
277.333333333333,363,0.5,312
293.333333333333,353.666666666667,0.5,312
310,342.333333333333,0.5,328
322,329.666666666667,0.5,328
335.333333333333,317,0.5,343
345.333333333333,303,0.5,343
354.666666666667,287,0.5,359
362.666666666667,275.666666666667,0.5,359
368,265.666666666667,0.5,375
373.333333333333,259.666666666667,0.5,375
378,255,0.5,390
382,251,0.5,390
384.666666666667,251,0.5,406
388,249,0.5,406
391.333333333333,249,0.5,422
394,249,0.5,422
398.666666666667,249.666666666667,0.5,437
402.666666666667,249.666666666667,0.5,437
408.666666666667,255,0.5,453
414.666666666667,259,0.5,453
420.666666666667,263,0.5,468
428,267,0.5,468
434,271,0.5,484
438.666666666667,273.666666666667,0.5,484
442,275.666666666667,0.5,484
443.333333333333,275.666666666667,0.5,500
438.666666666667,271,0.5,547
440,273,0.5,547
442,275.666666666667,0.5,547
434,266.333333333333,0.5,562
436.666666666667,268.333333333333,0.5,562
426,263,0.5,578
430.666666666667,264.333333333333,0.5,578
418.666666666667,261,0.5,593
422.666666666667,261,0.5,593
410.666666666667,261,0.5,609
414.666666666667,261,0.5,609
400,265.666666666667,0.5,625
406.666666666667,261,0.5,625
389.333333333333,275.666666666667,0.5,640
395.333333333333,269,0.5,640
376.666666666667,297,0.5,656
380,289,0.5,656
384,281.666666666667,0.5,656
374,304.333333333333,0.5,672
374,309.666666666667,0.5,672
374,313.666666666667,0.5,687
374,317,0.5,687
376,318.333333333333,0.5,703
378.666666666667,318.333333333333,0.5,703
381.333333333333,320.333333333333,0.5,718
386,320.333333333333,0.5,718
391.333333333333,319,0.5,734
398.666666666667,315.666666666667,0.5,734
406,310.333333333333,0.5,750
413.333333333333,304.333333333333,0.5,750
420,298.333333333333,0.5,765
424,291,0.5,765
426.666666666667,278.333333333333,0.5,781
426.666666666667,283.666666666667,0.5,781
426.666666666667,268.333333333333,0.5,797
426.666666666667,273,0.5,797
424.666666666667,263.666666666667,0.5,812
426,265.666666666667,0.5,812
422,262.333333333333,0.5,828
423.333333333333,263.666666666667,0.5,828
417.333333333333,266.333333333333,0.5,843
419.333333333333,262.333333333333,0.5,843
420.666666666667,262.333333333333,0.5,843
410.666666666667,277,0.5,859
414,269.666666666667,0.5,859
408,283.666666666667,0.5,875
408,291,0.5,875
408,295,0.5,890
408,297.666666666667,0.5,906
408,301,0.5,906
411.333333333333,302.333333333333,0.5,906
413.333333333333,302.333333333333,0.5,922
418,304.333333333333,0.5,922
423.333333333333,304.333333333333,0.5,937
430,303,0.5,937
434.666666666667,301,0.5,953
440.666666666667,298.333333333333,0.5,953
446.666666666667,293,0.5,968
451.333333333333,288.333333333333,0.5,968
455.333333333333,283,0.5,984
459.333333333333,278.333333333333,0.5,984
461.333333333333,273.666666666667,0.5,1000
462.666666666667,269.666666666667,0.5,1000
462.666666666667,263.666666666667,0.5,1015
462.666666666667,265,0.5,1015
462.666666666667,267,0.5,1015
462.666666666667,265,0.5,1078
464.666666666667,267.666666666667,0.5,1093
466.666666666667,267.666666666667,0.5,1109
468.666666666667,269.666666666667,0.5,1109
472.666666666667,269.666666666667,0.5,1125
477.333333333333,269.666666666667,0.5,1125
481.333333333333,269.666666666667,0.5,1140
486,267.666666666667,0.5,1140
490.666666666667,265.666666666667,0.5,1156
495.333333333333,263,0.5,1156
498.666666666667,260.333333333333,0.5,1172
503.333333333333,257.666666666667,0.5,1172
506.666666666667,255,0.5,1187
508.666666666667,253.666666666667,0.5,1187
510.666666666667,252.333333333333,0.5,1203
512,251,0.5,1203
512.666666666667,249,0.5,1218
514.666666666667,249,0.5,1265
514.666666666667,249.666666666667,0.5,1281
516,249.666666666667,0.5,1281
518,251.666666666667,0.5,1297
518.666666666667,251.666666666667,0.5,1312
514.666666666667,257,0.5,1375
518.666666666667,253.666666666667,0.5,1375
508,269,0.5,1390
510.666666666667,263,0.5,1390
504,275,0.5,1406
496.666666666667,290.333333333333,0.5,1422
501.333333333333,282.333333333333,0.5,1422
493.333333333333,301,0.5,1437
493.333333333333,303.666666666667,0.5,1437
494.666666666667,296.333333333333,0.5,1437
491.333333333333,305.666666666667,0.5,1453
491.333333333333,306.333333333333,0.5,1453
491.333333333333,307.666666666667,0.5,1468
492,307.666666666667,0.5,1484
493.333333333333,307.666666666667,0.5,1484
496.666666666667,307.666666666667,0.5,1500
502.666666666667,305.666666666667,0.5,1500
510.666666666667,300.333333333333,0.5,1515
520,295,0.5,1515
530,288.333333333333,0.5,1531
536.666666666667,282.333333333333,0.5,1531
544,274.333333333333,0.5,1547
548.666666666667,267,0.5,1547
552.666666666667,261,0.5,1562
556,256.333333333333,0.5,1562
556.666666666667,252.333333333333,0.5,1578
556.666666666667,253,0.5,1578
552.666666666667,259.666666666667,0.5,1625
556,255,0.5,1625
550,264.333333333333,0.5,1640
550,268.333333333333,0.5,1640
546.666666666667,273,0.5,1656
546.666666666667,275.666666666667,0.5,1656
546.666666666667,277.666666666667,0.5,1672
548,280.333333333333,0.5,1672
550.666666666667,282.333333333333,0.5,1687
554.666666666667,284.333333333333,0.5,1687
558.666666666667,284.333333333333,0.5,1703
564.666666666667,284.333333333333,0.5,1703
570,284.333333333333,0.5,1718
574.666666666667,282.333333333333,0.5,1718
580.666666666667,278.333333333333,0.5,1734
586.666666666667,273,0.5,1734
592.666666666667,267,0.5,1750
598,259.666666666667,0.5,1750
602.666666666667,252.333333333333,0.5,1765
604.666666666667,246.333333333333,0.5,1765
606.666666666667,239,0.5,1781
606.666666666667,241.666666666667,0.5,1781
608.666666666667,236.333333333333,0.5,1797
606.666666666667,240.333333333333,0.5,1843
606.666666666667,243,0.5,1843
604.666666666667,247.666666666667,0.5,1859
604.666666666667,254.333333333333,0.5,1859
604.666666666667,261,0.5,1875
606.666666666667,270.333333333333,0.5,1875
610.666666666667,280.333333333333,0.5,1890
616,290.333333333333,0.5,1890
622.666666666667,301,0.5,1906
632.666666666667,314.333333333333,0.5,1906
640.666666666667,325.666666666667,0.5,1922
642.666666666667,335,0.5,1922
636,349.666666666667,0.5,1937
642.666666666667,343.666666666667,0.5,1937
606.666666666667,364.333333333333,0.5,1953
624.666666666667,356.333333333333,0.5,1953
552.666666666667,377,0.5,1968
582,371.666666666667,0.5,1968
512.666666666667,374.333333333333,0.5,1984
520.666666666667,377,0.5,1984
534,377,0.5,1984
506.666666666667,360.333333333333,0.5,2000
508.666666666667,369.666666666667,0.5,2000
506.666666666667,351,0.5,2015
510,343.666666666667,0.5,2015
518.666666666667,338.333333333333,0.5,2031
528.666666666667,332.333333333333,0.5,2031
542.666666666667,327,0.5,2047
558,322.333333333333,0.5,2047
574.666666666667,317,0.5,2062
592.666666666667,311.666666666667,0.5,2062
614.666666666667,305.666666666667,0.5,2078
614.666666666667,305.666666666667,0.5,2078
