X,Y,Pressure,Time
226,339,0.5,0
226,339,0.5,0
226,340.333333333333,0.5,15
227.333333333333,340.333333333333,0.5,31
227.333333333333,341.666666666667,0.5,47
228.666666666667,341.666666666667,0.5,78
229.333333333333,341.666666666667,0.5,94
232,341.666666666667,0.5,94
235.333333333333,339,0.5,109
241.333333333333,333,0.5,109
250,323.666666666667,0.5,125
260,312.333333333333,0.5,125
274,297,0.5,140
285.333333333333,285,0.5,140
295.333333333333,273,0.5,156
304,261,0.5,156
311.333333333333,251,0.5,172
315.333333333333,243,0.5,172
319.333333333333,234.333333333333,0.5,187
322,224.333333333333,0.5,187
326,213,0.5,203
328,200.333333333333,0.5,203
332,187,0.5,219
335.333333333333,174.333333333333,0.5,219
338.666666666667,154.333333333333,0.5,234
338.666666666667,162.333333333333,0.5,234
340,147,0.5,250
340,149,0.5,250
336,144.333333333333,0.5,265
339.333333333333,146.333333333333,0.5,265
332,145,0.5,281
334,144.333333333333,0.5,281
324,153,0.5,297
328,149,0.5,297
316,171,0.5,312
320,162.333333333333,0.5,312
314,184.333333333333,0.5,328
314,195,0.5,328
314,205,0.5,344
318,212.333333333333,0.5,344
324,219,0.5,359
332,223,0.5,359
344,227.666666666667,0.5,375
357.333333333333,231,0.5,375
372.666666666667,234.333333333333,0.5,390
388.666666666667,238.333333333333,0.5,390
408,243.666666666667,0.5,406
422.666666666667,249.666666666667,0.5,406
434,255,0.5,422
441.333333333333,261.666666666667,0.5,422
445.333333333333,267.666666666667,0.5,437
445.333333333333,270.333333333333,0.5,437
445.333333333333,274.333333333333,0.5,437
432,287,0.5,453
440.666666666667,281,0.5,453
404,304.333333333333,0.5,469
420.666666666667,295,0.5,469
381.333333333333,313,0.5,484
326,329.666666666667,0.5,500
340,326.333333333333,0.5,500
359.333333333333,320.333333333333,0.5,500
309.333333333333,333,0.5,515
316,333,0.5,515
302,335.666666666667,0.5,531
304,335.666666666667,0.5,531
301.333333333333,335.666666666667,0.5,547
300,335.666666666667,0.5,562
300,335,0.5,578
300,333,0.5,594
301.333333333333,331,0.5,609
302,329.666666666667,0.5,609
306,328.333333333333,0.5,625
310,326.333333333333,0.5,625
316,323.666666666667,0.5,625
324,319,0.5,640
334,313.666666666667,0.5,640
349.333333333333,306.333333333333,0.5,656
367.333333333333,296.333333333333,0.5,672
386,285,0.5,672
403.333333333333,272.333333333333,0.5,687
413.333333333333,262.333333333333,0.5,687
421.333333333333,252.333333333333,0.5,687
426.666666666667,242.333333333333,0.5,703
430.666666666667,233,0.5,703
433.333333333333,221.666666666667,0.5,719
435.333333333333,211,0.5,719
437.333333333333,193,0.5,734
437.333333333333,201,0.5,734
440.666666666667,182.333333333333,0.5,750
440.666666666667,186.333333333333,0.5,750
440.666666666667,181,0.5,765
440.666666666667,181,0.5,797
440.666666666667,184.333333333333,0.5,797
440.666666666667,190.333333333333,0.5,797
440.666666666667,199,0.5,812
432,237,0.5,828
437.333333333333,215,0.5,828
416,291.666666666667,0.5,844
424,261.666666666667,0.5,844
398,361.666666666667,0.5,859
401.333333333333,345.666666666667,0.5,859
407.333333333333,321.666666666667,0.5,859
