X,Y,Pressure,Time
304.228217413862,416.312479018525,0.2945774,0
304.228217413862,416.312479018525,0.3160723,2
304.228217413862,416.312479018525,0.3234001,16
304.228217413862,416.312479018525,0.3234001,16
304.228217413862,416.312479018525,0.3282853,16
304.228217413862,416.312479018525,0.3282853,17
304.228217413862,416.312479018525,0.3258427,31
304.228217413862,416.312479018525,0.3282853,31
304.228217413862,416.312479018525,0.3282853,31
304.228217413862,416.312479018525,0.3258427,32
304.228217413862,416.312479018525,0.3258427,47
304.228217413862,416.312479018525,0.3258427,47
310.181524094363,414.493087557604,0.3346361,47
310.181524094363,414.493087557604,0.3346361,48
313.509750663778,412.673696096683,0.3414753,63
313.509750663778,412.673696096683,0.3414753,63
317.166112247078,410.406048768578,0.344895,63
320.869350260933,407.769249549852,0.3473376,63
317.166112247078,410.406048768578,0.344895,64
320.869350260933,407.769249549852,0.3473376,64
324.806970427564,404.842402417066,0.3488031,78
324.806970427564,404.842402417066,0.3488031,78
328.744590594195,401.572771385846,0.3527113,78
333.010345774712,398.013092440565,0.357108,78
337.55735953856,394.295205542161,0.3615046,78
328.744590594195,401.572771385846,0.3527113,94
333.010345774712,398.013092440565,0.357108,94
337.55735953856,394.295205542161,0.3615046,94
342.104373302408,390.471846675008,0.3639472,109
342.104373302408,390.471846675008,0.3639472,109
346.463881344035,386.648487807855,0.3659013,109
346.463881344035,386.648487807855,0.3659013,125
350.401501510666,383.115176854762,0.3673669,127
353.917233802301,379.924649800104,0.3673669,141
353.917233802301,379.924649800104,0.3673669,141
357.151707510605,377.103274636067,0.3673669,141
357.151707510605,377.103274636067,0.3673669,142
359.870540482803,374.835627307962,0.3673669,156
359.870540482803,374.835627307962,0.3673669,156
362.026856288339,373.385387737663,0.3668784,156
363.714407788324,372.462508011109,0.3673669,156
362.026856288339,373.385387737663,0.3668784,157
363.714407788324,372.462508011109,0.3673669,157
364.839442121647,372.198828089236,0.3668784,172
364.839442121647,372.198828089236,0.3668784,172
365.636341441084,372.198828089236,0.3654128,172
366.433240760521,372.462508011109,0.3644358,172
366.948881496628,374.387371440779,0.3639472,172
365.636341441084,372.198828089236,0.3654128,188
366.433240760521,372.462508011109,0.3644358,188
366.948881496628,374.387371440779,0.3639472,188
367.277016510514,377.393322550127,0.3639472,203
367.277016510514,377.393322550127,0.3639472,203
