X,Y,Pressure,Time
300.759361552782,243.23297830134,0.1700049,0
300.759361552782,243.23297830134,0.2789448,15
300.759361552782,243.23297830134,0.3014167,15
300.759361552782,243.23297830134,0.2989741,30
300.759361552782,243.23297830134,0.2994626,30
300.759361552782,243.23297830134,0.3014167,30
300.759361552782,243.23297830134,0.3014167,30
300.759361552782,243.23297830134,0.2989741,31
300.759361552782,243.23297830134,0.2994626,31
306.947050386059,246.50260933256,0.2989741,46
306.947050386059,246.50260933256,0.2989741,46
312.197210608234,246.50260933256,0.3121641,46
318.666158024842,245.421521652882,0.3341475,46
312.197210608234,246.50260933256,0.3121641,62
318.666158024842,245.421521652882,0.3341475,62
325.932004760887,242.863826410718,0.3600391,77
325.932004760887,242.863826410718,0.3600391,77
334.041627246925,239.330515457625,0.3727406,77
342.620014038514,234.874324777978,0.3766488,77
334.041627246925,239.330515457625,0.3727406,78
342.620014038514,234.874324777978,0.3766488,78
351.292153691214,229.600726340526,0.3786028,94
360.011169774468,223.667928098392,0.3810454,94
368.073915829951,217.2341380047,0.3820225,109
368.073915829951,217.2341380047,0.3820225,109
375.152256843776,210.668507950072,0.3820225,109
375.152256843776,210.668507950072,0.3820225,110
380.918057802057,204.682973723563,0.3820225,124
380.918057802057,204.682973723563,0.3820225,124
385.043183690909,199.409375286111,0.3820225,124
385.043183690909,199.409375286111,0.3820225,125
387.668263801996,195.770592364269,0.3820225,140
387.668263801996,195.770592364269,0.3820225,140
388.887050996429,193.582049012726,0.3820225,140
388.887050996429,193.582049012726,0.3820225,141
389.07455671865,192.659169286172,0.3805569,155
389.07455671865,192.659169286172,0.3820225,155
389.07455671865,192.659169286172,0.3820225,155
389.07455671865,192.659169286172,0.3805569,156
386.261970885342,198.301919614246,0.3488031,171
388.277657399213,194.478560747093,0.3795799,171
388.277657399213,194.478560747093,0.3795799,171
386.261970885342,198.301919614246,0.3488031,172
379.793023468734,212.039643543809,0.3424524,187
383.355632190924,204.313821832942,0.3424524,187
383.355632190924,204.313821832942,0.3424524,187
379.793023468734,212.039643543809,0.3424524,188
371.120883816034,231.683797723319,0.3468491,202
375.667897579882,221.136600848415,0.3429409,202
375.667897579882,221.136600848415,0.3429409,202
371.120883816034,231.683797723319,0.3468491,203
360.386181218909,257.524430066836,0.371275,218
366.05822931608,243.786706137272,0.3531998,218
366.05822931608,243.786706137272,0.3531998,218
360.386181218909,257.524430066836,0.371275,219
340.369945371868,303.905728324229,0.4215926,234
347.354533524583,288.612292855617,0.4064485,234
354.104739524522,272.712393566698,0.3844651,234
354.104739524522,272.712393566698,0.3844651,234
340.369945371868,303.905728324229,0.4215926,235
347.354533524583,288.612292855617,0.4064485,235
327.432050538652,330.168248542741,0.4553005,249
333.619739371929,318.091708120975,0.4396678,249
333.619739371929,318.091708120975,0.4396678,249
327.432050538652,330.168248542741,0.4553005,250
317.541123691519,347.281075472274,0.4841231,265
322.088137455367,339.898037659841,0.4714216,265
322.088137455367,339.898037659841,0.4714216,265
317.541123691519,347.281075472274,0.4841231,266
314.212897122105,351.816370128483,0.494382,280
312.197210608234,354.189489425336,0.5002443,281
310.181524094363,353.741233558153,0.505618,296
310.79091769158,354.558641315958,0.5021983,296
310.79091769158,354.558641315958,0.5021983,296
310.181524094363,353.741233558153,0.505618,297
310.181524094363,349.179570909757,0.5183195,312
310.181524094363,349.179570909757,0.5183195,312
310.462782677694,341.902005066073,0.5251588,312
310.462782677694,341.902005066073,0.5251588,313
312.900357066561,332.356791894284,0.5251588,327
316.556718649861,321.255867183447,0.5183195,328
320.681844538713,309.179326761681,0.5158769,343
325.510116885891,296.259010589923,0.5119687,344
331.275917844173,282.70586260567,0.4992672,359
331.275917844173,282.70586260567,0.4992672,359
338.354258857997,269.073610644856,0.4782609,359
338.354258857997,269.073610644856,0.4782609,360
346.838892788476,255.968718527787,0.4645823,374
346.838892788476,255.968718527787,0.4645823,374
356.964201788385,243.865810113834,0.4509038,374
356.964201788385,243.865810113834,0.4509038,375
367.88641010773,233.134037293619,0.4406449,390
367.88641010773,233.134037293619,0.4406449,390
378.996124149297,223.852504043702,0.4318515,390
378.996124149297,223.852504043702,0.4318515,391
389.402691732536,216.416730246895,0.4113337,405
389.402691732536,216.416730246895,0.4113337,405
398.684224982452,211.116763817255,0.3981436,405
406.8876003296,208.137180700095,0.395701,405
398.684224982452,211.116763817255,0.3981436,406
406.8876003296,208.137180700095,0.395701,406
414.153447065645,207.398876918851,0.395701,421
420.528641621143,207.662556840724,0.3961895,422
425.966307565539,210.773979918821,0.3961895,437
425.966307565539,210.773979918821,0.3961895,437
430.232062746055,215.30927457503,0.394724,437
430.232062746055,215.30927457503,0.394724,438
432.763389996033,220.872920926542,0.3937469,452
432.763389996033,220.872920926542,0.3937469,452
433.56028931547,227.412182988983,0.3859306,452
433.56028931547,227.412182988983,0.3859306,453
433.56028931547,234.505172887356,0.3849536,468
430.419568468276,241.861842707602,0.3795799,469
419.2161015656,257.788109988708,0.3991207,484
425.450666829432,249.772240363781,0.3795799,484
425.450666829432,249.772240363781,0.3795799,484
419.2161015656,257.788109988708,0.3991207,485
404.168767357402,272.870601519822,0.43234,499
411.809625537889,265.513931699576,0.4206155,499
411.809625537889,265.513931699576,0.4206155,499
404.168767357402,272.870601519822,0.43234,500
389.308938871426,284.340678121281,0.4474841,515
396.574785607471,279.14618366039,0.4386908,515
396.574785607471,279.14618366039,0.4386908,515
389.308938871426,284.340678121281,0.4474841,516
382.511856440931,288.427716910306,0.4528579,530
376.277291177099,291.249092074343,0.4587201,531
370.511490218818,293.173955504013,0.4616512,546
365.261329996643,294.255043183691,0.4665364,547
357.339213232826,295.151554918058,0.468979,562
360.808069093905,294.808771019623,0.4684905,562
360.808069093905,294.808771019623,0.4684905,562
357.339213232826,295.151554918058,0.468979,563
353.63597521897,295.810754722739,0.4728872,577
353.823480941191,295.520706808679,0.4728872,577
355.042268135624,295.336130863369,0.4704446,577
355.042268135624,295.336130863369,0.4704446,577
353.63597521897,295.810754722739,0.4728872,578
353.823480941191,295.520706808679,0.4728872,578
353.63597521897,296.443586535234,0.4728872,593
353.63597521897,296.443586535234,0.4728872,593
354.339121677297,297.524674214911,0.4675134,593
354.339121677297,297.524674214911,0.4675134,594
356.636066774499,299.08038575396,0.4553005,609
356.636066774499,299.08038575396,0.4553005,609
359.776787621693,301.084353160192,0.4504153,609
359.776787621693,301.084353160192,0.4504153,610
363.948789941099,303.246528519547,0.4504153,624
363.948789941099,303.246528519547,0.4504153,624
368.683309427168,305.540543839839,0.4538349,624
368.683309427168,305.540543839839,0.4538349,625
373.745963927122,307.992767113254,0.455789,640
378.902371288186,310.814142277291,0.4562775,641
383.824396496475,313.978301339763,0.456766,655
388.605792413099,317.353404339732,0.456766,656
393.012176885281,320.807611316263,0.4582316,671
397.090426343577,324.077242347484,0.4587201,672
400.793664357433,327.188665425581,0.4592086,687
400.793664357433,327.188665425581,0.4592086,687
404.028138065737,330.168248542741,0.4596971,687
404.028138065737,330.168248542741,0.4596971,688
406.8876003296,332.805047761467,0.4606742,702
406.8876003296,332.805047761467,0.4606742,702
409.090792565691,335.099063081759,0.4645823,702
409.090792565691,335.099063081759,0.4645823,703
410.825220496231,336.91845454268,0.468979,718
410.825220496231,336.91845454268,0.468979,718
412.231513412885,338.263222144231,0.4738642,718
412.231513412885,338.263222144231,0.4738642,719
413.262794885098,339.265205847346,0.4777724,734
414.153447065645,340.082613605152,0.4807035,735
414.856593523972,340.741813409833,0.482169,749
415.278481398968,341.084597308267,0.4851002,750
415.65349284341,341.269173253578,0.4870542,765
415.74724570452,341.269173253578,0.4899853,766
415.981627857295,341.269173253578,0.4924279,766
416.075380718406,341.269173253578,0.4987787,780
416.075380718406,341.269173253578,0.4987787,780
416.075380718406,341.269173253578,0.5046409,780
416.169133579516,341.269173253578,0.5105032,780
416.262886440626,341.269173253578,0.5168539,780
416.075380718406,341.269173253578,0.5046409,796
416.169133579516,341.269173253578,0.5105032,796
416.262886440626,341.269173253578,0.5168539,796
416.356639301736,341.269173253578,0.5232047,812
416.356639301736,341.269173253578,0.5232047,812
416.497268593402,341.269173253578,0.5280899,812
416.497268593402,341.269173253578,0.5280899,813
416.591021454512,341.269173253578,0.531021,827
416.778527176733,341.269173253578,0.5315095,828
416.966032898953,341.269173253578,0.5315095,843
416.966032898953,341.269173253578,0.5315095,843
417.294167912839,341.269173253578,0.5305325,843
417.294167912839,341.269173253578,0.5305325,844
417.809808648946,341.269173253578,0.5285784,859
417.809808648946,341.269173253578,0.5285784,859
418.419202246162,341.269173253578,0.5266243,859
418.419202246162,341.269173253578,0.5266243,860
419.2161015656,341.269173253578,0.5251588,874
419.2161015656,341.269173253578,0.5251588,874
420.200506607257,341.269173253578,0.5251588,874
420.200506607257,341.269173253578,0.5251588,875
421.32554094058,341.269173253578,0.5246702,890
422.638080996124,341.269173253578,0.5256473,891
424.138126773888,341.269173253578,0.5261358,905
426.200689718314,341.269173253578,0.5261358,906
428.591387676626,340.267189550462,0.5266243,921
428.591387676626,340.267189550462,0.5266243,921
431.638355662709,338.737846003601,0.5271128,921
431.638355662709,338.737846003601,0.5271128,922
435.29471724601,336.443830683309,0.5276014,937
439.513595995972,333.543351542711,0.5276014,938
444.388744773705,330.168248542741,0.5276014,938
449.826410718101,326.371257667776,0.5276014,952
449.826410718101,326.371257667776,0.5276014,952
455.592211676382,322.442426831874,0.5271128,952
461.358012634663,318.355388042848,0.5266243,952
466.983184301279,314.452925199133,0.5192965,952
455.592211676382,322.442426831874,0.5271128,968
461.358012634663,318.355388042848,0.5266243,968
466.983184301279,314.452925199133,0.5192965,968
472.373973815119,310.708670308542,0.5085491,984
472.373973815119,310.708670308542,0.5085491,984
477.295999023408,307.544511246071,0.5017098,984
477.295999023408,307.544511246071,0.5017098,985
481.936765648366,305.065919980468,0.494382,999
481.936765648366,305.065919980468,0.494382,999
486.015015106662,303.246528519547,0.4880313,999
486.015015106662,303.246528519547,0.4880313,1000
489.436994537187,302.270912808618,0.4836346,1015
489.436994537187,302.270912808618,0.4836346,1015
492.155827509384,301.796288949248,0.4816805,1015
492.155827509384,301.796288949248,0.4816805,1016
493.984008301035,301.717184972686,0.4797264,1030
493.984008301035,301.717184972686,0.4797264,1030
495.109042634358,301.717184972686,0.4777724,1030
495.109042634358,301.717184972686,0.4777724,1031
495.718436231574,301.717184972686,0.4758183,1046
495.718436231574,301.717184972686,0.4758183,1046
495.905941953795,301.717184972686,0.4753298,1046
495.905941953795,301.717184972686,0.4753298,1047
495.905941953795,301.717184972686,0.4733757,1062
495.905941953795,301.717184972686,0.4733757,1062
495.905941953795,301.717184972686,0.4733757,1062
495.905941953795,301.717184972686,0.4733757,1063
495.718436231574,301.717184972686,0.4777724,1077
495.905941953795,301.717184972686,0.4733757,1077
495.905941953795,301.717184972686,0.4733757,1077
495.718436231574,301.717184972686,0.4777724,1078
491.171422467727,302.086336863308,0.4846116,1093
493.890255439924,301.717184972686,0.4816805,1093
493.890255439924,301.717184972686,0.4816805,1093
491.171422467727,302.086336863308,0.4846116,1094
482.686788537248,304.723136082034,0.4826576,1109
487.421308023316,303.167424542985,0.4846116,1109
487.421308023316,303.167424542985,0.4846116,1109
482.686788537248,304.723136082034,0.4826576,1110
471.764580217902,308.889278847621,0.4826576,1124
477.295999023408,306.621631519517,0.4826576,1124
477.295999023408,306.621631519517,0.4826576,1124
471.764580217902,308.889278847621,0.4826576,1125
461.029877620777,314.532029175695,0.4836346,1140
466.186284981841,311.526078066347,0.4836346,1140
466.186284981841,311.526078066347,0.4836346,1140
461.029877620777,314.532029175695,0.4836346,1141
449.73265785699,326.002105777154,0.4826576,1155
452.638996551408,321.809595019379,0.4826576,1155
456.576616718039,317.986236152226,0.4831461,1155
456.576616718039,317.986236152226,0.4831461,1155
449.73265785699,326.002105777154,0.4826576,1156
452.638996551408,321.809595019379,0.4826576,1156
447.81072420423,330.27372051149,0.4826576,1171
446.873195593127,334.624439222388,0.4836346,1172
446.873195593127,338.737846003601,0.4836346,1187
446.873195593127,338.737846003601,0.4836346,1187
447.388836329234,342.376628925443,0.4836346,1187
447.388836329234,342.376628925443,0.4836346,1188
449.826410718101,345.356212042604,0.4836346,1202
449.826410718101,345.356212042604,0.4836346,1202
453.154637287515,347.729331339457,0.4831461,1202
453.154637287515,347.729331339457,0.4831461,1203
