X,Y,Pressure,Time
255.61735892819,340.082613605152,0.3067904,0
255.61735892819,340.082613605152,0.3121641,1
255.61735892819,340.082613605152,0.3121641,16
255.61735892819,340.082613605152,0.3121641,16
255.80486465041,331.275704214606,0.3155838,16
255.80486465041,331.275704214606,0.3155838,17
259.836237678152,323.734458449049,0.3155838,31
259.836237678152,323.734458449049,0.3155838,31
265.414532914212,315.085757011628,0.3224231,31
265.414532914212,315.085757011628,0.3224231,32
272.399121066927,306.173375652333,0.3234001,47
272.399121066927,306.173375652333,0.3234001,47
280.368114261299,297.076418347728,0.3234001,47
280.368114261299,297.076418347728,0.3234001,48
288.758995330668,288.612292855617,0.3234001,63
297.337382122257,280.965575121311,0.319492,63
305.915768913846,274.162633136998,0.319492,63
314.400402844325,268.704458754234,0.3155838,78
322.416272469253,264.696523941771,0.308256,79
329.588366344188,262.692556535539,0.3004397,94
329.588366344188,262.692556535539,0.3004397,94
335.354167302469,262.692556535539,0.2852955,94
335.354167302469,262.692556535539,0.2852955,95
339.666798913541,264.063692129276,0.272594,110
342.385631885739,268.335306863613,0.2569614,111
343.135654774621,274.531785027619,0.2569614,125
343.135654774621,274.531785027619,0.2569614,125
343.135654774621,282.784966582232,0.2623351,125
343.135654774621,282.784966582232,0.2623351,126
340.088686788537,292.989379558702,0.2686859,141
335.82293160802,304.538560136723,0.2755252,142
325.13510544145,330.721976378674,0.3077675,156
330.807153538621,317.353404339732,0.2940889,156
330.807153538621,317.353404339732,0.2940889,156
325.13510544145,330.721976378674,0.3077675,157
312.994109927671,358.909360026856,0.332682,172
319.181798760949,344.72338023011,0.3190034,172
319.181798760949,344.72338023011,0.3190034,172
312.994109927671,358.909360026856,0.332682,173
307.13455610828,372.567979979858,0.3453835,188
301.790643024995,385.303720206305,0.3556424,189
294.993560594501,406.661793877987,0.371275,203
297.618640705588,396.747428815577,0.3634587,203
297.618640705588,396.747428815577,0.3634587,203
294.993560594501,406.661793877987,0.371275,204
294.290414136174,414.677663502914,0.3795799,219
294.290414136174,414.677663502914,0.3795799,219
294.524796288949,421.032349620045,0.3873962,219
294.524796288949,421.032349620045,0.3873962,220
297.946775719474,425.303964354381,0.3888617,235
297.946775719474,425.303964354381,0.3888617,235
303.618823816645,427.677083651235,0.3888617,235
303.618823816645,427.677083651235,0.3888617,236
311.259681997131,427.940763573107,0.3820225,250
311.259681997131,427.940763573107,0.3820225,250
321.103732413709,426.859675893429,0.3771373,250
333.291604358043,422.218909268471,0.3624817,250
321.103732413709,426.859675893429,0.3771373,251
333.291604358043,422.218909268471,0.3624817,251
347.542039246803,415.125919370098,0.3624817,266
347.542039246803,415.125919370098,0.3624817,266
363.245643482772,406.398113956114,0.3751832,266
379.699270607624,396.668324839015,0.3756717,266
395.684133426923,386.463911862545,0.3756717,266
363.245643482772,406.398113956114,0.3751832,281
379.699270607624,396.668324839015,0.3756717,281
395.684133426923,386.463911862545,0.3756717,281
411.528366954558,376.655018768883,0.3742062,297
411.528366954558,376.655018768883,0.3742062,297
426.575701162755,367.63716544084,0.3727406,297
426.575701162755,367.63716544084,0.3727406,298
440.216742454299,360.095919675283,0.3717636,313
440.216742454299,360.095919675283,0.3717636,313
451.748344370861,354.822321237831,0.3717636,313
451.748344370861,354.822321237831,0.3717636,314
460.045472579119,351.921842097232,0.370298,328
460.045472579119,351.921842097232,0.370298,328
465.061250648518,351.737266151921,0.3678554,328
465.061250648518,351.737266151921,0.3678554,329
466.701925717948,358.724784081545,0.3321935,344
466.889431440168,353.187505722221,0.357108,344
466.889431440168,353.187505722221,0.357108,344
466.701925717948,358.724784081545,0.3321935,345
453.857783745842,377.55153050325,0.3277968,360
461.873653370769,366.925229651784,0.3277968,360
461.873653370769,366.925229651784,0.3277968,360
453.857783745842,377.55153050325,0.3277968,361
442.326181829279,389.944486831263,0.3346361,375
428.403881954405,403.392162846767,0.3375672,376
395.449751274148,432.317850276193,0.3468491,391
412.840907010102,417.578142643513,0.3400098,391
412.840907010102,417.578142643513,0.3400098,391
395.449751274148,432.317850276193,0.3468491,392
377.261696218757,447.136661885434,0.3698095,406
358.182988982818,461.243537705618,0.381534,407
321.197485274819,484.421002838221,0.3996092,422
339.2917874691,473.794701986755,0.3903273,422
339.2917874691,473.794701986755,0.3903273,422
321.197485274819,484.421002838221,0.3996092,423
276.617999816889,500.057222205268,0.4225696,438
289.555894650105,497.420422986541,0.4181729,438
304.415723136082,492.252296517838,0.4108451,438
304.415723136082,492.252296517838,0.4108451,438
276.617999816889,500.057222205268,0.4225696,439
289.555894650105,497.420422986541,0.4181729,439
255.007965330973,486.873226111637,0.4416219,453
255.007965330973,494.335367900632,0.4416219,453
258.851832636494,499.160710470901,0.4396678,453
266.117679372539,500.057222205268,0.431363,453
266.117679372539,500.057222205268,0.431363,453
255.007965330973,486.873226111637,0.4416219,469
255.007965330973,494.335367900632,0.4416219,469
258.851832636494,499.160710470901,0.4396678,469
258.242439039277,476.879757072665,0.4357596,485
258.242439039277,476.879757072665,0.4357596,485
266.633320108646,464.144016846217,0.4357596,485
266.633320108646,464.144016846217,0.4357596,486
278.961821344646,449.588885158849,0.431363,500
278.961821344646,449.588885158849,0.431363,500
294.290414136174,433.768089846492,0.431363,500
294.290414136174,433.768089846492,0.431363,501
311.775322733238,417.499038666951,0.4303859,516
311.775322733238,417.499038666951,0.4303859,516
331.275917844173,401.572771385846,0.4269663,516
331.275917844173,401.572771385846,0.4269663,517
352.229682302316,386.384807885983,0.4157303,531
352.229682302316,386.384807885983,0.4157303,531
373.745963927122,372.462508011109,0.407914,531
373.745963927122,372.462508011109,0.407914,532
395.262245551927,359.911343729972,0.406937,547
395.262245551927,359.911343729972,0.406937,547
416.262886440626,348.546739097263,0.4064485,547
416.262886440626,348.546739097263,0.4064485,548
435.857234412671,338.922421948912,0.4059599,563
453.951536606952,330.906552323985,0.4054714,564
469.748893704032,324.446394238105,0.4049829,578
469.748893704032,324.446394238105,0.4049829,578
482.874294259468,319.726523636586,0.4030288,578
482.874294259468,319.726523636586,0.4030288,579
493.280861842708,316.456892605365,0.4030288,594
493.280861842708,316.456892605365,0.4030288,594
501.577990050966,314.347453230384,0.4030288,594
501.577990050966,314.347453230384,0.4030288,595
507.812555314798,313.345469527268,0.4025403,610
507.812555314798,313.345469527268,0.4025403,610
512.172063356426,313.081789605396,0.4015633,610
512.172063356426,313.081789605396,0.4015633,611
514.797143467513,313.081789605396,0.4005862,625
514.797143467513,313.081789605396,0.4005862,625
516.109683523057,313.081789605396,0.395701,625
516.531571398053,313.081789605396,0.394724,625
516.109683523057,313.081789605396,0.395701,626
516.531571398053,313.081789605396,0.394724,626
516.625324259163,313.081789605396,0.394724,641
516.625324259163,313.081789605396,0.394724,641
